SMILES,NLL
CCC1Nc2ccsc2C2=C1CC(N(C)C)CC2,31.51
O=C(Cn1c(=S)[nH]c2cc(Cl)ccc21)N1CCN(c2ccc(F)cc2)CC1,25.6
Cc1ccc(NC(=O)c2sc3nc4c(cc3c2N)CCCC4)cc1,19.9
O=C(NCc1ccc(Oc2ccccc2)cc1)c1cc[n+]([O-])cc1N1CCOCC1,33.55
O=C(N=c1nc(-c2cccc3ccccc23)[nH]c2nc[nH]c12)c1cccs1,31.46
COC(=O)C=c1sc(=Cc2cn(-c3ccccc3)nc2-c2ccncc2)n(CC(=O)O)c1=O,37.6
CN(CC1CC=CCC1)C(=O)C1CC(F)C(O)(c2c[nH]c(=N)c(Br)c2)N1,50.99
Cc1cccc(C)c1-c1cc(C(=O)NCCCN2CCCC(C)C2)n[nH]1,26.86
O=C(O)c1cccc(Cn2cnnc2C(Nc2ccccc2F)c2ccc(OC(F)(F)F)cc2)c1,34.02
COc1ccc(CN=c2[nH][nH]c3cc(F)c(S(=O)(=O)N=c4ccc(C(C)c5ncc(C(F)(F)F)cn5)c[nH]4)cc23)cc1OC,46.63
O=C(Cc1ccccc1)NCC(=O)NN=Cc1cccc(Cl)c1,22.18
CCc1cc(-c2noc(C3CCCCC3)n2)cc(C)c1OCC(O)CNC(=O)CO,21.95
FC(F)(F)c1ccc(Cl)c(NC(=S)NCCc2ccccc2)c1,21.53
O=C(CN1C(=O)COc2ccc(S(=O)(=O)N3CCOCC3)cc21)N1CCc2ccccc2C1,23.33
CCN(CC)CC1=C(C)C(O)C(C)(C)CC1,27.28
CS(=O)(=O)Nc1ccc(C(=O)NC2CCCC2)cc1,20.72
Cc1sc2c(Cn3cc(C(=O)O)c(=O)c4cc(F)c(N5CC(C)C(C)(C)OC5=O)c(F)c43)cccc2c1C,43.67
COc1ccccc1OCC(=O)N1CCCC(n2cncn2)C1,23.24
COc1ccc(C2C(c3ccc(C(C)C)cc3)C(=O)N2c2ccc(OC)cc2)cc1,23.24
Nc1[nH]c(=S)[nH]c(=O)c1C(=O)Nc1ccc(Cl)cc1C(F)(F)F,27.11
CCC12c3[nH]c4ccccc4c3CCN1C(=O)C(CC(=O)NCCCn1ccnc1)CC2C(=O)N1CCCCC1,29.27
Cc1cc2c(cc1C(=O)O)C(C)(C)CCC2(C)C,19.35
Cc1cc(=O)c(SC23CN(C)C(=O)C2C(C)(C)Oc2ccc(C#N)cc23)c(C)o1,38.7
O=c1c2ccccc2nc(-c2ccccc2)n1CCCN1CCCC1,23.9
CC(Oc1ccc2c3c(c(=O)oc2c1)CCC3)C(=O)NCCCN1CCCC1=O,23.61
Cc1cc(=O)oc2cc(NC(=O)CC(=O)Oc3c(C(C)C)cccc3C(C)C)ccc12,28.66
O=C(CC1CCc2ccccc2N(CCc2ccccc2)C1=O)c1ccc(Cl)cc1,31.08
CCS(=O)(=O)c1ccc(-c2[nH]nc3ccc(-c4ccc(CN)cc4)cc23)cc1,30.43
CCC(C)(NC(=NO)c1cnc(Oc2ccc3ccccc3c2)nc1)C(=O)OC,30.08
COc1cc(Cl)cc(Cl)c1-c1nc(=N)[nH]cc1CCc1ccccc1,33.78
CCCC(C(OC(C)=O)C(=O)NC1CCCCC1)n1cc(C(=O)NC(=O)OCC)nn1,35.3
Cc1ccc(C)c(-n2cc(C(O)N3CCN(CCc4ccccc4)CC3)cc2O)c1,24.15
ON=Cc1cc(-c2ccc(O)c(O)c2)n(-c2ccccc2)n1,25.9
Cc1cc2c(ncc3c4ccccc4c(=O)oc23)o1,28.37
CN1CCN(c2cc(=O)n(-c3ccc(Cl)cc3)c(=O)[nH]2)CC1,18.3
CCOC(=O)c1cc(NC(=O)c2ccc(N)cc2O)ccc1O,27.61
CCOc1ccc(CCNC(=O)c2cc([N+](=O)[O-])ccc2-n2cnnn2)cc1OCC,27.05
CCCC1(CCC=C(C)C)CC(Sc2ccccc2)C(=O)NC1=O,35.7
N#Cc1cccc(C(N=c2cc[nH]c3cc(Cl)ccc23)c2cccnc2)c1,28.63
COc1ccc(CNCCCCCCCCCCCCNCc2cccc(OC)c2)cc1,21.1
CN1C(=O)C(C)(C)c2cc(S(=O)(=O)Nc3ccc(C(F)(F)F)nc3)ccc21,28.52
O=C(Nc1ccccc1C1CSCCN1)c1ccc2c(c1)OCCO2,32.34
Oc1ccc(C2=C(c3ccc(OCCN4CCCCC4)cc3)c3ccc(O)cc3OC2c2ccc(OCCN3CCCCC3)cc2)cc1,23.56
CCN(CC)CCCNC(=NC#N)Nc1cc(C(F)(F)F)ccc1Cl,25.8
COc1cc(CN(C)C(=O)Cn2nc(-c3ccccc3)c(N3CCCOCC3)cc2=O)cc(OC)c1OC,39.02
O=C(O)C=Cc1ccccc1S(=O)(=O)c1ccccc1,22.45
C#CCON=C(CC)C1CC2(C)C(=CCC3C4CCC(=O)C4(C)CCC32)CC1=O,33.68
Cc1ccc(NC(=O)CSc2nc3ccccc3[nH]2)cc1Cl,21.63
CC(=O)OC1CCC2(C)C(CCC3(C)C2CCC2C4(C)CC(NC(=O)NC5CCCCC5)C4C(C)(CO)CC23C)C1(C)C,41.0
CCOC(=O)c1sc(=S)n(-c2cccc(C(F)(F)F)c2)c1C,22.73
CC(=O)c1ccc(NC(=O)C(c2cccs2)N(C)C(=O)Cn2nnc3ccccc32)cc1,31.32
CC(CNC(=N)c1cccc2cc[nH]c12)c1ccc(-c2ccccc2)cc1,34.32
O=c1[nH]cnc2c(NC(=S)NCc3ccco3)csc12,27.78
C=C(C)C1Cc2c(O)c(C)c(CC(=O)OCCOCCCC)c(C)c2O1,36.42
N=C(NN1c2ccccc2Cc2ccccc21)c1ccc2c(c1)OCO2,31.38
CCN(CC)CC(=O)N1CCN(S(=O)(=O)c2ccc(C)cc2)C1c1ccc(N(C)C)cc1,31.2
Fc1ccc(C2CN3CCCC(OCCN4CCOCC4)C3c3cc(Cl)ccc32)cc1,35.05
C=Cc1ccc2c(c1)C1(O)C(=O)C(C)CC1(OC)O2,32.13
Cc1ccccc1CNc1ccc2c(c1)nc(Cc1ccccn1)n2C,29.32
O=c1[nH]c(O)c(-c2ccco2)[nH]1,19.34
CCCCn1c(=NNC(=O)CSc2nnnn2-c2ccccc2)[nH]c2ccccc2c1=O,29.71
CCOc1ccc(C2C3C(=O)c4ccccc4C3=Nc3nc(-c4ccc(Cl)cc4)nn32)cc1,25.63
CC1CN(NC(=O)C=CC(=O)O)CC1(C)C,28.26
COc1ccc(C=CC(=O)c2ccccc2[N+](=O)[O-])cc1OC,21.46
Fc1ccc(-c2nccn2CC2CN(c3ncc(-c4cnn(C5CCNCC5)c4)cn3)CCO2)c(F)c1,26.13
Cc1ccc(Cn2c(-c3ccc(Cl)cc3)noc2=O)cc1Br,30.93
N#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CN(C2CCN(C3CCC3)CC2)C1,23.86
COc1ccc(C(=O)N2CCN(C(=S)NC3CCCc4ccccc43)CC2)cc1,30.13
COc1ccccc1N1CCN(C(=O)C2CC23C(=O)Nc2ccc(Br)cc23)CC1,28.82
O=C(COc1ccc2oc(=O)ccc2c1)c1ccccc1,21.59
COc1nc(C)c(C(=O)N2CC3CC3CC2CN=c2nccc[nH]2)c(C)n1,33.97
COc1cccc(CN2CCNC(=O)C2CC(=O)N(C)CC2CCOCC2)c1,21.82
CC(=CC(=O)C=C1C(C(O)=[N+]=[N-])CCC1(C)O)CCCC(C)C,50.02
O=C(Nc1ccc(S(=O)(=O)N=c2cccc[nH]2)cc1)C1CCCN1C(=O)c1ccc(Cl)o1,32.88
ON=c1ccoc2cccc(-c3cccc4[nH]ccc34)c12,35.01
COc1cccc2cc(C(=O)NC3CCCC(C)C3C)c(=O)oc12,23.24
COC(=O)C12CCC(C)(C)CC1C1=CCC3C4=CC(OC)CCC4(C)C(OC(C)=O)CC3(C)C1(C)CC2,35.37
O=C1OC(CCCCCl)c2cc(Cl)ccc2C1Cl,32.87
Brc1cccc(N=c2[nH]cnc3ccc(NCc4c[nH]nn4)cc23)c1,24.51
CCCC1OC(O)c2ccccc2C(c2ccccc2)=C1C(=O)OCC,27.32
CC1(c2cc[nH]c(=Nc3ccc(S(N)(=O)=O)cc3)n2)CC(c2ccc3c(c2)oc2ccccc23)=NO1,40.39
CC(C(=O)NCc1ccc(N2CCCC2)c(F)c1)c1ccc(NS(C)(=O)=O)c(F)c1,27.43
CC1(c2ccccc2)CC(=O)N(CN2CCN(c3ccccc3)CC2)C(=O)C1,23.47
CCOC(=O)C1=C2C(=O)OC3C(=O)N(C)C(=O)C23CC1S(=O)(=O)c1ccccc1,36.11
Cc1c(-c2ccccc2)nn2c1c(=O)[nH]c1ncccc12,27.23
Cc1ccc(=NC(=O)c2ccc(C)c(N=c3[nH]cnc4ccc(N5CCN(C)CC5)nc34)c2)[nH]c1,27.18
CCCn1c(SCC(=O)N2CCc3ccccc3C2)nnc1-c1cccs1,24.01
COc1ccccc1NC(=O)c1ccc(S(=O)(=O)N2CCCCC2)cc1,20.62
Cc1ccc(C(=O)N2CCc3ccccc32)cc1S(=O)(=O)N1CCCCC1,21.76
CCCOc1ccc(CN=c2cc(C)[nH]n2S(=O)(=O)c2ccccc2)cc1OC,31.87
O=c1[nH]c(=Nc2ccc3sc4ccccc4c3c2)n(Cc2ccc(F)cc2)c(=O)n1CCO,27.02
COCCOCC(=O)N1CCOC2CN(C(=O)Nc3ccccc3)CCC21,31.49
COC(=O)C12CC(CC(=O)N3CCOCC3)C(=O)N(Cc3ccc(Cl)cc3Cl)C1=CCC(C)(C)C2,20.65
COc1cc(C)c(Cl)cc1NS(=O)(=O)c1ccc(Cl)cc1,26.04
Cc1cccc(N2CCN(CCCCNC(=O)CNC(=O)c3cc(C(F)(F)F)ccc3N)CC2)c1C,30.79
COCc1nnc(C2CCN(C3CCOCC3)CC2)o1,22.12
Cc1cc(C)nc(SCc2nnc(-c3ccncc3)n2N2C(=O)C(Cl)C(c3ccco3)C2=O)n1,31.91
CCCCCCCCCCCCCCCCCCC(O)CNCCc1c[nH]c2ccccc12,26.89
CCOC(=O)c1c[nH]c(N2CCN(c3ccc(F)cc3)CC2)nc1=NCc1ccncc1,27.26
CNC(=S)NN=Cc1ccc(-c2ccc(Cl)c([N+](=O)[O-])c2)o1,23.82
Cc1cc(Cl)ccc1C1CCN(CCCCNC(=O)c2ccc(NC(=O)c3ccc(Cl)cc3)cc2)CC1,21.26
NC(=O)c1cccc(CN=C2CC(=O)c3ccccc3C2=O)c1,25.71
CC(C)(C)CN=c1cncc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)[nH]1,26.77
COc1ccc(C(C#N)=Cc2ccc(OC)c(OC)c2)cc1F,22.5
CC(Cc1ccc(-c2ccc(C(C)(C)C)cc2)nc1)C(=O)O,28.36
O=C(O)c1cc(C=Cc2ccccc2)ccc1O,19.98
CCOC(=O)C(Cc1ccccc1)CC(O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(F)(F)F,34.02
CCCC=c1nc(Oc2cccc(C)c2)[nH]c(=Nc2ccc(OC)cc2)c1=C(O)O,28.69
CC1CCCC2CCCC3(N(C)C)c4nc5ccccc5cc4CC3N12,43.23
c1ccc(N2CCCCO2)cc1,18.76
CNCCN(C)Cc1cccc(-c2cc(-c3ccc(F)cc3O)nc(-c3ccncc3)n2)c1,37.96
Cc1ccc(C23CC4CC(CC(C(=O)NCC5CCCCC5)(C4)C2)C3)cc1,22.6
O=C(c1ccc2c(c1)CCC(O)c1nncc(=O)n1-2)c1ccccc1C(F)(F)F,43.31
Fc1ccccc1-c1cc(-c2ccc(-c3ccc(OC4CCCCC4)cc3)s2)on1,30.3
Clc1ccc2[nH]c(-c3ccccc3)c(C=Cc3ccncc3)c2c1,25.01
O=C(O)CSc1nnc(-c2ccccc2)n1Cc1ccccc1,18.27
NC(=O)c1cc2c(oc1=O)N(S(=O)(=O)c1cccc(Cl)c1)CCC2,30.44
CN1CCN(c2ccnc3ccc(NC(=O)Nc4ccc(N(C)C(=O)c5ccccc5)cc4)cc23)CC1,29.5
CN(C)c1ccc(N=Cc2c(O)[nH]c(=S)n(CCc3ccc(Cl)cc3)c2=O)cc1,27.47
N#CCn1cc(-c2csc(C(C#N)=Cc3ccc(Cl)cc3)n2)c2ccccc21,31.79
CC(C)c1ccc(CNc2ccc3c(c2)ncn3-c2cccc(C(=O)N3CCN(C)CC3)c2)cc1,25.9
Cc1cc(=O)n2nc(N3CCCCC3)sc2n1,19.33
CC1CCC23OOC4(C)OOC(C(O)CC5CCCCC5)(CCC12)OC43,26.91
O=C(N=c1ccc(-c2ccccc2)c[nH]1)NCCCc1ccccc1,23.56
Cc1ccc(S(=O)(=O)NCC(=O)NC(CC2CCCCC2)C(=O)NC(CCCCN)C(=O)NCc2ccc(C(=N)N)cc2)cc1,33.36
CN(c1ccc(F)cc1)S(=O)(=O)c1cccc(C(=O)O)c1,22.56
CCS(=O)(=O)NCC1CCC(N=c2[nH]cc(C(F)(F)F)n3nc(C)cc23)CC1,30.64
CCCCCCCOC(=O)n1nc(-c2cc(C(C)C)cs2)n2cc(-c3ccccc3)nc12,40.65
O=C(NCc1cccs1)C1CCN(S(=O)(=O)N2CCCCC2)CC1,22.11
CC(=O)OC1CC2C(c3nc(C(O)c4ccccc4)co3)OC(OC(=O)CC(C)C)C2OC1=O,41.42
CC(C)(C)NC(=O)c1cc(N)cc(-c2ccncc2)c1,28.67
CS(=O)(=O)c1ccccc1NC(=O)N1CCc2ccccc2C1,26.78
Cc1ccc(-c2n[nH]c(=NC(=O)c3cc(-c4ccccc4)on3)s2)cc1,25.13
O=C(N=c1[nH]c2ccccc2[nH]1)c1ccccc1[N+](=O)[O-],21.19
Clc1cc2[nH]cc(CCCNCCCCCCNCCCc3ccccc3)c2cc1Cl,29.92
CC1CNC(=O)c2nc(-c3ccccc3)oc21,25.8
OC1(c2ccncc2)CC2CCC1CN2CC1CCCCC1,33.17
CCOC(=O)C=Cc1ccc(O)c(OC)c1,19.0
COc1ccc(NC(=O)CN(C)C(=O)CCNC(=O)N2CC(=O)Nc3ccccc32)cc1,26.36
CCN(CC)C(=O)c1ccc(OC)cc1NC(=O)c1nsc2ccccc12,30.24
COc1ccc(Cc2nccn2N)cc1,24.89
CCCN(CCC)C(=O)CSc1nc2scc(C)c2c(=O)n1CCCOC,28.59
NCCCCCCCCCCC(=O)Nc1cccc(-c2ccccc2)c1,24.28
CC(C)COC(=O)C=CC(CO)C(=O)NCCO,36.98
c1ccc(OC(c2ccc(Cc3nnc4n3CCCCC4)cc2)c2cccnc2)cc1,38.65
c1ccc(-c2ccc(-c3cc(-c4nc5ccccc5[nH]4)on3)cc2)cc1,25.17
COc1cc(OC(OC)c2cc(O)c(O)c(O)c2)cc2c1C1(C)C(=O)C(C(C)=O)C(=O)C=C1O2,34.75
O=C(O)Cc1ccccc1SCc1ccccc1,22.93
COc1ccc(NS(=O)(=O)c2cc(NC(=O)CCNC(C)=O)ccc2N2CCOCC2)cc1,24.15
CC(c1nc2cc(-c3ccc(Cl)cc3)ccn2c(=O)c1O)N1CCC(C)(O)CC1,34.52
Clc1cc(Cl)c(Cl)cc1Cl,15.48
NN=c1[nH]c(-c2ccncc2)cs1,19.15
CCCCS(=O)(=O)N1CCc2cc(OC)c(OC)cc2C1,24.45
CC#CC1CN(S(=O)(=O)c2ccc(=N)[nH]c2)CCN1c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,20.01
CCCS(=O)(=O)NCCc1ccccc1C(O)(CCCN(C)C)CCc1ccccc1,35.84
COc1ccc(-n2cc(CN(C)CCO)c(-c3ccc(C)cc3)n2)cc1,23.42
NCc1cccc(-c2ccc3[nH]cc(C(=O)O)c(=NC4CC4)c3c2)c1,28.26
CCCOc1c2ccccc2nn1CCCO,26.23
CCNC(=O)N(C)CC1Oc2ccc(NS(=O)(=O)c3ccccc3)cc2C(=O)N(C(C)CO)CC1C,24.55
CC1CN(C(C)CO)C(=O)c2cc(NS(=O)(=O)c3cn(C)cn3)ccc2OC1CN(C)C(=O)Nc1cc(Cl)cc(Cl)c1,26.43
C=c1[nH]c(=Cc2cccn2CCN(C)C)c(=O)n1-c1ccc(Cl)cc1,30.58
Cc1cccc(-c2nc3c(o2)-c2c(C)nn(-c4cc(Cl)ccc4[N+](=O)[O-])c2CC(C)(C)C3)c1,42.39
OCC1NC(c2ccc3ccccc3c2)C(O)C1O,22.82
CC1(CN2CCN(C(c3ccccc3)c3ccccc3)CC2)CCN(C(=O)Nc2ccccc2)C1,28.72
CCCCC1CC(NCCO)c2cc(Br)ccc2O1,29.69
COCCCn1c(=N)n(CC(CSCCO)OC(C)=O)c2ccc(OC)cc21,43.71
Cc1ccccc1CSc1n[nH]c(=NC(=O)c2ccccn2)s1,22.49
Cn1c2c(ccc1=O)C(NCCCCCCCN=c1c3c([nH]c4ccccc14)CCCC3)CCC2,30.66
Cn1c(SCC(=O)C(C#N)c2nc3ccccc3[nH]2)nc2ccccc21,24.84
NC(=O)CCC(=O)N1CCc2ccc(C(=O)O)cc2C1C(=O)O,31.18
Cc1ccc(S(=O)(=O)NC(=O)C(Cc2ccccc2)N2CCCC2=Nc2cc(C)cc(C)c2)cc1,30.44
O=C(NCCCN1CCOCC1)c1cccn(Cc2ccc(F)cc2)c1=O,25.78
CCOc1ccc2nc(N3CCN(C(=O)Cc4ccccc4)CC3)sc2c1,22.27
O=C(O)C(Cc1ccccc1)n1cccc(-c2ccc(Cl)cc2)c1=O,25.08
COC(=O)C(Br)C(Br)CC(O)C(=O)Nc1ccc2c(c1)OCO2,39.36
c1ccc(CN2CCN(CCC3CCCCC3)CC2)cc1,21.36
O=C(Cn1c(O)c2n(c1=O)CCCC2)OC(Cc1ccccc1)C(=O)O,29.2
COC(=O)c1cn(Cc2ccccc2)c2ccccc12,20.11
Cc1c(CNc2cccc3ncccc23)cnc2[nH]c(=N)[nH]c(=N)c12,25.51
Oc1c2c(c(O)c3ccccc13)C(=Cc1ccc(Cl)cc1)CCC2,25.23
CCOC(=O)C1CCCN1C(=O)CCCCN,25.33
O=C(Cc1nc2ccc([N+](=O)[O-])cc2[nH]c1=O)c1c[nH]c2ccccc12,27.19
COc1cc(C=c2sc3n(c2=O)C(c2ccco2)C(C(C)=O)=C(C)N=3)ccc1OCC(=O)O,28.72
CCOC(=O)C(N)CCCCCn1cc(CN(C)C)c2ccccc21,28.74
COc1cc(OC(=O)NS(=O)(=O)NCc2ccccc2)c(C(C)(C)C)cc1NC(C)=O,33.68
Cc1ccc(CS(=O)(=O)NCCN2CCC(O)(Cc3ccc(N4CCC(N5CCCC5)CC4)nc3)CC2)cc1,42.61
CCN1CCN(C(=O)c2csc(=Nc3ccc(C)c(C)c3)[nH]2)CC1,25.2
N=c1c(C(=O)c2ccc3[nH]c4c(c3c2)CCCC4=O)c[nH]n1-c1ccc2[nH]ccc2c1,35.27
CCOC(=O)CNC(=O)c1cn(C)c2ccccc12,24.23
O=c1nc2c(c[nH]1)c1cc(-n3ccc(OCc4ccccc4)cc3=O)ccc1n2-c1ccc(F)cc1,33.08
COc1cc2nc(SCCCN3CC4CCC(CC4)C3)n(C)c2cc1OC,27.29
CN1C(=O)CCC2(C)C3CCC4(C)C(O)C(NC5CCCCC5N)CC4C3CCC12,32.68
CCCCCCCCS(=O)(=O)Nc1cc(-c2coc3cc(OCCOCCOc4ccc(-c5nn[nH]n5)cc4)ccc3c2=O)ccc1C(=O)O,45.61
COc1ccc(CCNS(=O)(=O)c2ccc(N)cc2)cc1OC,21.26
O=S(=O)(Nc1cccc(-c2ccc(N3CCCCC3)nn2)c1)c1ccc(Cl)s1,24.69
CC1(C)CC(NC(=O)c2cc3cc(F)ccc3[nH]2)CC(C)(C)N1,23.27
Cc1cc(C2=CN3CCc4ccccc4C34CCCCC24)on1,33.57
CC(=O)c1ccc(-c2c(-c3ccccc3F)cc(C=Cc3ccc(C(=N)NC(C)C)cc3)oc2=O)cc1O,47.09
Cc1nc2c(-c3ccccc3)csc2c(=O)n1-c1ccccc1,20.77
Cc1ccc(C(=O)C(=O)N2CCN(C(=O)c3ccco3)CC2)cc1,22.53
Cc1ccc(S(=O)(=O)NCC(=O)NCCS(=O)(=O)O)cc1,25.68
CCn1ncc(C=C(C#N)n2ccnc2)c1C,26.11
Cc1cccc(-c2noc(C3COc4ccccc4O3)n2)c1,20.74
O=C(COc1ccc([N+](=O)[O-])cc1)NNC(=O)C1CCCCC1C(=O)O,24.98
Cc1ccc(C(=O)C2CC(c3ccc(F)cc3)=NO2)cc1,24.86
NC(=O)c1ccc2[nH]c3ccccc3c(=O)c2c1,24.68
O=C1Nc2ccccc2C12c1ccccc1N=CC2c1ccccc1O,31.25
Cc1noc(C)c1S(=O)(=O)N1CC(=O)Nc2ccccc21,20.41
Cc1ccc(C=CC(=O)NCC(C)C)cc1,19.28
O=c1c2ccccc2sn1-c1sccc1-c1ccc2ccccc2n1,32.05
COC(=O)c1c(C)nc(C)c2c1=C(c1ccc(OC)cc1F)CN(Cc1ccccc1)C=2,41.13
Cc1cc(OCC(=O)NNC(=O)c2cccc([N+](=O)[O-])c2C)ccc1Cl,27.74
CCN(CC)CC(C)Cn1c(=O)c(-c2cccc(S(=O)(=O)Nc3ccccc3)c2)cn(Cc2ccc(Cl)cc2Cl)c1=O,39.76
CC(C)=CC=CC(Cl)(c1ccc(Cl)cc1)c1nn[nH]n1,32.16
CC(C)C1CNC(=O)C(=O)N1Cc1cc(F)cc(F)c1F,29.12
CCOC(=O)c1cnn(-c2ccc(Cl)cc2F)c1C1CC1,26.78
CCS(=O)(=O)N1CCC(Oc2cc(C(=O)Nc3c(C)noc3C)ccc2OC)CC1,30.73
Cc1nc2c(c(C)c1Cc1ccccc1)c(=N)c(C#N)cn2C1OC(CO)C(O)C1O,31.12
COc1cc(C(=O)c2cc3cc(Cl)c(Cl)cc3[nH]2)cc(OC)c1OC,21.76
CCOc1ccc(CC(C)C)cc1-n1cnnn1,24.78
COc1ccc(-c2nc(CN(C)CCC#N)co2)cc1,19.08
O=C(NC1CN2CCC1CC2)c1cccc2[nH]c(-c3cnn(C4CCNCC4)c3)nc12,33.56
COc1cccc(OC)c1-c1ccc(CC(NC(=O)C2(c3ccccc3)CCCO2)C(=O)O)cc1,21.04
CCOC(=O)c1oc2ccccc2c1Nc1cccc(N(CC)CC)c1,29.28
COc1ccc(-c2noc(C)c2COc2ccc(C(=O)NC3CCS(=O)(=O)C3)cn2)cc1OC,28.74
Cc1cccc2c1OC(C1=NCCN1)CN2C,19.14
C=COC(CCC(OC(=O)c1ccccc1C(=O)O)c1ccccc1C1OC(CO)C(O)C(O)C1O)COCC(O)CC,67.2
CC12CCC3c4ccc(O)cc4CCC3C1CC(CCCc1ccccc1)C2O,23.03
COc1ccc(-c2nc3n(n2)C(C)Cc2cc(OC)ccc2-3)cc1,29.76
CC(CCN)Nc1ccccc1,22.07
CCOc1cc(S(N)(=O)=O)cc2c(N=Nc3ccccc3C(=O)O)c(O)[nH]c12,31.03
NS(=O)(=O)c1cc(CSc2nc3ccc(Cl)cn3n2)co1,32.02
CCc1cn2c(N3CCCC3Cn3cncn3)cc(C(F)(F)F)nc2n1,33.08
Oc1ccc(-c2ccc3[nH]cc(C=CC4CCSCC4)c3c2)cc1,30.92
CC(=NC(=O)C=Cc1ccccc1[N+](=O)[O-])C(=O)N1CCCCC1,31.55
CCC(O)C1CN(C(OC(C)(C)C)C(C)C)C1=O,36.44
O=C(c1cc([N+](=O)[O-])ccc1N1CCOCC1)N1CCCC(C(F)(F)F)C1,22.76
CC(=O)N1CCc2c(n(S(=O)(=O)c3ccccc3)c3ccc(Cl)cc23)CC1,23.91
CC1(C)C2CC1(CC(=O)O)CC21CC(NC(=O)C(N)Cc2ccc(O)cc2)C(=O)C(Cc2ccccc2)N1CC(=O)O,44.53
N=C(N)c1ccc2c(c1)nc(S(=O)(=O)Cc1ccc(-c3ccccc3-c3nn[nH]n3)cc1)n2Cc1ccccc1,36.01
CC1(N)CN(C2CCN(c3cc4c(cc3Cl)C3(C)CCN(CC5CC5)C3CO4)C2=O)C1,42.56
CN(C(=O)CCC(=O)O)C1c2ccccc2COc2ccc(C(C)(C)C)cc21,35.78
O=C(CN(C1CCCCC1)S(=O)(=O)c1ccccc1)NCc1ccc(F)cc1,22.94
O=C(CCn1nnc2ccccc21)NN=Cc1cccc(Br)c1,22.85
Cc1n[nH]c(=NC(=O)C2CC3CCCC(C2)C3=O)s1,22.69
COc1cc(C(C)=NN=c2[nH]c3ccccc3s2)ccc1O,20.58
Cc1ccc(C(C)C)c(OCC(O)CNC(C)(C)C)c1,19.59
Cc1ccc(-c2nc(-c3cc4ccc(OCc5ccc([N+](=O)[O-])cc5)cc4[nH]c3=O)cs2)cc1,34.68
COC(=O)c1c(C)[nH]c(C(=O)O)c1CC(CCc1ccccc1)NC(C)=O,33.19
CCc1ccc(C2CC3CC4C2CCN4CC3CC)cc1O,39.29
Cc1nc(N2CCCCC2)ncc1Sc1cc[nH]c(=Nc2ccc(C(=O)O)cc2)n1,29.68
O=C(CCS(=O)(=O)c1ccc(Cl)s1)NCc1ccccc1,22.97
CC(=O)Nc1ccccc1OS(=O)(=O)c1ccc(C)cc1C,26.58
COc1ccccc1Oc1c(OCCOc2ncc(Br)cn2)[nH]c(C2CC2)nc1=NS(=O)(=O)c1ccc(Cl)c(Cl)c1,25.22
COc1ccc(C=Nn2cc(C(N)=O)c3ccccc3c2=O)cc1OC,25.8
Oc1ccc(-c2cc(F)cc(F)c2)cc1,19.04
O=C1C(Oc2ccc(CN3CCCC3)cc2)CCN1C1CC2CCC1C2,33.94
CC(=O)N=c1[nH]ccn2nc(-c3ccccc3)cc12,28.5
COc1ccc(OC)c(OC)c1CN1CCC(Cc2cccc(OC3CCCC3)c2)CC1,36.7
NCCCCNC(=O)C(=O)NCCCCCCCN=C(N)N,27.22
COCCn1c(=NC(=O)Cc2ccc(OC)c(S(=O)(=O)N3CCSCC3)c2)sc2cc(OC)ccc21,38.57
Cc1c[nH]c(=NC(=O)NC2CCN(C3CCC(c4ccccc4)CC3)CC2)s1,26.15
CC(C=CCC(O)CCCCN)C(O)C(C)CCCCCCCCCC(C)C(O)CC(O)C=CC=CC=CC(O)CC=CC(C)(C)O,69.0
CCOc1ccc2oc3c(=O)n(CC(=O)O)cnc3c2c1,28.02
CN(C)C(=O)N1CCc2c(ncnc2-c2ccc(F)cc2)C1,23.31
N#Cc1ccccc1COC1CN2CCC1CC2,22.95
COc1ccc(S(=O)(=O)N(C)c2ccc(C)cc2)cc1C(=O)N1CCCCC1,23.86
O=C(N=c1[nH]nc(C2CC2)s1)c1ccc(Br)o1,20.52
COC1OC2CCC3(C2O)C2(OC(C)=O)CC1CC31CC(C)CCC1C2,40.8
COc1ccccc1-c1nnc2n1N=C(c1ccc(OC(=O)c3ccc(Cl)cc3)cc1)CS2,30.67
O=C(NNC(=S)Nc1ccc(F)cc1)c1cccnc1,21.44
CCc1cc(C(=O)NN=Cc2ccc(Br)cc2)c2ccccc2n1,24.16
c1cc(CCN2CCN(c3nc(N4CCOCC4)c4sccc4n3)CC2)ccn1,29.16
COc1cccc(C2c3cc(OC)ccc3OC(=N)C2C#N)c1,19.08
CCC(CC)c1n[nH]c(=NC(=O)CCC(=O)N2CCCCC2)s1,23.43
Cc1ccc(-c2n[n+](-c3ccccc3F)cs2)cc1,25.69
O=C(O)c1ccc(OCc2cccc(C(F)(F)F)c2)cc1O,22.62
CCCN1CCN(CCC#N)C(C23C=C(C(C)C)C4(C(=O)O)C2CC4(C=O)C2CCC(C)C2C3)C1,39.35
Cc1nn(Cc2ccc(NC(=O)COc3ccccc3)cc2F)c(C)c1CC(=O)O,24.99
